test,station,model,MAE,RMSE,R2
A_central,Silk_Board_Bengaluru_KSPCB,LinearRegression,15.204096978506048,18.838303441969263,-0.08570986484354948
B_peripheral,Jigani_Bengaluru,LinearRegression,20.7585953807774,56.482008774746056,0.022046929895177314
C_LOSO,Hebbal_Bengaluru,LinearRegression,23.303367712171248,27.2545867474508,-0.7152507291103449
C_LOSO,Jigani_Bengaluru,LinearRegression,20.7585953807774,56.482008774746056,0.022046929895177314
C_LOSO,Kasturi_Nagar_Bengaluru_KSPCB,LinearRegression,6.7418279415919455,27.95908562959533,0.010636146204300312
C_LOSO,RVCE-Mailasandra_Bengaluru,LinearRegression,15.975339499180292,25.460755704378784,-0.34256663704119594
C_LOSO,Shivapura_Peenya_Bengaluru_KSPCB,LinearRegression,11.058566519366286,21.45870629908917,0.12838103745682727
C_LOSO,Silk_Board_Bengaluru_KSPCB,LinearRegression,15.204096978506048,18.838303441969263,-0.08570986484354948
